project_id,title,description,brecha_ids
495,"CONSTRUCCIÓN DE CERCO PERIMÉTRICO Y CONTROL DE ACCESO; EN EL(LA) IE 501453 EN LA LOCALIDAD TAHUAPALCCA, DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","CONSTRUCCIÓN DE CERCO PERIMÉTRICO Y CONTROL DE ACCESO; EN EL(LA) IE 501453 EN LA LOCALIDAD TAHUAPALCCA, DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO",23
496,CREACION DEL SERVICIO DE TELECOMUNICACIONES EN LA LOCALIDAD DE ACOBAMBA DEL DISTRITO DE HUANZA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA,CREACION DEL SERVICIO DE TELECOMUNICACIONES EN LA LOCALIDAD DE ACOBAMBA DEL DISTRITO DE HUANZA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA,28
497,"ADQUISICION DE ILUMINACIÓN ÓPTICA DE DIODO EMISOR DE LUZ LED; EN EL(LA) ESPACIOS PUBLICOS PARA LA INTEGRACION EN EL  DISTRITO DE TACNA, PROVINCIA TACNA, DEPARTAMENTO TACNA","ADQUISICION DE ILUMINACIÓN ÓPTICA DE DIODO EMISOR DE LUZ LED; EN EL(LA) ESPACIOS PUBLICOS PARA LA INTEGRACION EN EL  DISTRITO DE TACNA, PROVINCIA TACNA, DEPARTAMENTO TACNA",30
498,"MEJORAMIENTO DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA DE LECHE Y DERIVADOS LACTEOS EN LAS LOCALIDADES SAMA GRANDE, PROTER SAMA, POQUERA Y TOMASIRI -  DISTRITO DE INCLAN - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA","MEJORAMIENTO DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA DE LECHE Y DERIVADOS LACTEOS EN LAS LOCALIDADES SAMA GRANDE, PROTER SAMA, POQUERA Y TOMASIRI -  DISTRITO DE INCLAN - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA",38
499,"RENOVACIÓN DE AMBIENTE PARA COMEDOR Y AMBIENTE PARA COCINA; EN EL(LA) IE 56187 - PICHIGUA  DISTRITO DE PICHIGUA, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","RENOVACIÓN DE AMBIENTE PARA COMEDOR Y AMBIENTE PARA COCINA; EN EL(LA) IE 56187 - PICHIGUA  DISTRITO DE PICHIGUA, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO",23
500,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA JUNTA VECINAL  PUEBLO LIBRE DEL CENTRO POBLADO A. B. LEGUÍA,  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA","MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA JUNTA VECINAL  PUEBLO LIBRE DEL CENTRO POBLADO A. B. LEGUÍA,  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA",18
501,"CREACION DEL SISTEMA DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS  RESIDUALES EN EL CENTRO POBLADO VILLA LOS ANGELES, DISTRITO DE SUPE, PROVINCIA DE BARRANCA, DEPARTAMENTO DE LIMA VILLA LOS ANGELES DEL DISTRITO DE SUPE - PROVINCIA DE BARRANCA - DEPARTAMENTO DE LIMA","CREACION DEL SISTEMA DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS  RESIDUALES EN EL CENTRO POBLADO VILLA LOS ANGELES, DISTRITO DE SUPE, PROVINCIA DE BARRANCA, DEPARTAMENTO DE LIMA VILLA LOS ANGELES DEL DISTRITO DE SUPE - PROVINCIA DE BARRANCA - DEPARTAMENTO DE LIMA",17
502,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE POCOLLAY - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE POCOLLAY - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,41
503,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA INSTITUCIÃ¿N EDUCATIVA PUBLICA ""GRAN UNIDAD ESCOLAR HALCÃ¿N SAGRADO DE LOS ANDES DE PATAHUASI"", DEL  DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO","MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA INSTITUCIÃ¿N EDUCATIVA PUBLICA ""GRAN UNIDAD ESCOLAR HALCÃ¿N SAGRADO DE LOS ANDES DE PATAHUASI"", DEL  DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO",24
504,CREACION DEL SERVICIO DE AGUA POTABLE EN EL SECTOR DE NUEVO BOROGUE?æA DEL DISTRITO DE ILABAYA - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA,CREACION DEL SERVICIO DE AGUA POTABLE EN EL SECTOR DE NUEVO BOROGUE?æA DEL DISTRITO DE ILABAYA - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA,16
505,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN BÁSICA EN LA INSTITUCIÓN EDUCATIVA INICIAL Nº 481 DEL  DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN BÁSICA EN LA INSTITUCIÓN EDUCATIVA INICIAL Nº 481 DEL  DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,22
506,"CONSTRUCCION DE COBERTURA Y SAUNA; ADQUISICION DE CALDERA PARA PISCINAS O SPA; EN EL(LA) MARQUE RECREACIONAL DE PICHIGUA EN LA LOCALIDAD PICHIGUA, DISTRITO DE PICHIGUA, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","CONSTRUCCION DE COBERTURA Y SAUNA; ADQUISICION DE CALDERA PARA PISCINAS O SPA; EN EL(LA) MARQUE RECREACIONAL DE PICHIGUA EN LA LOCALIDAD PICHIGUA, DISTRITO DE PICHIGUA, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO",13
507,CREACION DEL SERVICIO DEPORTIVO Y RECREACIONAL DEL ESTADIO MUNICIPAL DE URINSAYA EN EL CENTRO POBLADO DE URINSAYA DEL DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,CREACION DEL SERVICIO DEPORTIVO Y RECREACIONAL DEL ESTADIO MUNICIPAL DE URINSAYA EN EL CENTRO POBLADO DE URINSAYA DEL DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,13
508,AMPLIACION DEL CERCO PERIMÉTRICO PARA LA I.E. DANIEL ALCIDES CARRIÓN DEL NIVEL SECUNDARIO DEL ANEXO DE VILLA FRANCA DEL DISTRITO DE CACRA - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA,AMPLIACION DEL CERCO PERIMÉTRICO PARA LA I.E. DANIEL ALCIDES CARRIÓN DEL NIVEL SECUNDARIO DEL ANEXO DE VILLA FRANCA DEL DISTRITO DE CACRA - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA,24
509,MEJORAMIENTO DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA DE PALTO EN 5 DISTRITOS DE LA PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,MEJORAMIENTO DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA DE PALTO EN 5 DISTRITOS DE LA PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,38
510,"RENOVACION DE LOSA DEPORTIVA Y PARQUE; EN EL(LA) PARQUE DEPORTIVO DE LA VILLA MUNICIPAL EN LA LOCALIDAD LOCUMBA, DISTRITO DE LOCUMBA, PROVINCIA JORGE BASADRE, DEPARTAMENTO TACNA","RENOVACION DE LOSA DEPORTIVA Y PARQUE; EN EL(LA) PARQUE DEPORTIVO DE LA VILLA MUNICIPAL EN LA LOCALIDAD LOCUMBA, DISTRITO DE LOCUMBA, PROVINCIA JORGE BASADRE, DEPARTAMENTO TACNA",13
511,MEJORAMIENTO DE LA CALLE LIBERTAD EN EL TRAMO COMPRENDIDO ENTRE AV. CELESTINO VARGAS Y AV. JORGE BASADRE  DISTRITO DE POCOLLAY - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,MEJORAMIENTO DE LA CALLE LIBERTAD EN EL TRAMO COMPRENDIDO ENTRE AV. CELESTINO VARGAS Y AV. JORGE BASADRE  DISTRITO DE POCOLLAY - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,18
512,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACIÃ¿N DE UNIDADES BÃSICAS DE COMUNIDADES DE URIHUANA, LLULLUCHA PIZARA, TUCRE Y ROMANIN 4 LOCALIDADES DEL DISTRITO DE MARIA PARADO DE BELLIDO - PROVINCIA DE CANGALLO - DEPARTAMENTO DE AYACUCHO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACIÃ¿N DE UNIDADES BÃSICAS DE COMUNIDADES DE URIHUANA, LLULLUCHA PIZARA, TUCRE Y ROMANIN 4 LOCALIDADES DEL DISTRITO DE MARIA PARADO DE BELLIDO - PROVINCIA DE CANGALLO - DEPARTAMENTO DE AYACUCHO",17
513,"CONSTRUCCION DE INFRAESTRUCTURA DEPORTIVA; EN EL(LA) IE HORACIO ZEBALLOS GAMEZ - COPORAQUE  DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","CONSTRUCCION DE INFRAESTRUCTURA DEPORTIVA; EN EL(LA) IE HORACIO ZEBALLOS GAMEZ - COPORAQUE  DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO",23
514,"CONSTRUCCION DE RESERVORIO; EN EL(LA) IE 56184 - COPORAQUE  DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","CONSTRUCCION DE RESERVORIO; EN EL(LA) IE 56184 - COPORAQUE  DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO",23
515,"CREACION DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO EN EL PROVIDIT BOHEMIA TACNEÑA 300 CASAS Y PROVIDIT LOTE Y DEL  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA","CREACION DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO EN EL PROVIDIT BOHEMIA TACNEÑA 300 CASAS Y PROVIDIT LOTE Y DEL  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA",19
516,"CREACION DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO EN EL PROVIDIT BOHEMIA TACNEÑA 300 CASAS Y PROVIDIT LOTE Y DEL  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA","CREACION DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO EN EL PROVIDIT BOHEMIA TACNEÑA 300 CASAS Y PROVIDIT LOTE Y DEL  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA  DISTRITO DE TACNA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA",20
517,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA LOCALIDAD DE PARAMONGA, DISTRITO DE PARAMONGA - BARRANCA - LIMA","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA LOCALIDAD DE PARAMONGA, DISTRITO DE PARAMONGA - BARRANCA - LIMA",41
518,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEPORTIVOS Y CREACIÓN DE LOS SERVICIOS RECREATIVOS EN EL COMPLEJO RECREACIONAL LA BOMBONERA DEL  DISTRITO DE CIUDAD NUEVA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEPORTIVOS Y CREACIÓN DE LOS SERVICIOS RECREATIVOS EN EL COMPLEJO RECREACIONAL LA BOMBONERA DEL  DISTRITO DE CIUDAD NUEVA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,13
519,"RENOVACION DE RED DE ALCANTARILLADO; EN EL(LA) LOCALIDAD DE SAN PEDRO,  DISTRITO DE SANTA ROSA, PROVINCIA LA MAR, DEPARTAMENTO AYACUCHO","RENOVACION DE RED DE ALCANTARILLADO; EN EL(LA) LOCALIDAD DE SAN PEDRO,  DISTRITO DE SANTA ROSA, PROVINCIA LA MAR, DEPARTAMENTO AYACUCHO",17
520,CREACION DE RESERVORIO DE AGUA POTABLE EN LA LOCALIDAD DE LA MINKA  DISTRITO DE SUPE - PROVINCIA DE BARRANCA - DEPARTAMENTO DE LIMA,CREACION DE RESERVORIO DE AGUA POTABLE EN LA LOCALIDAD DE LA MINKA  DISTRITO DE SUPE - PROVINCIA DE BARRANCA - DEPARTAMENTO DE LIMA,16
521,MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA IEI 300 SANTA MARÍA DE LA ESPERANZA EN EL  DISTRITO DE ALTO DE LA ALIANZA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA IEI 300 SANTA MARÍA DE LA ESPERANZA EN EL  DISTRITO DE ALTO DE LA ALIANZA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,22
522,"CREACION DEL SERVICIO DE SANEAMIENTO BASICO RURAL EN LOS SECTORES DE ALTO MARQUIRI PARTE BAJA, PARTE ALTA Y CCOLLANA DEL  DISTRITO DE OCORURO - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO","CREACION DEL SERVICIO DE SANEAMIENTO BASICO RURAL EN LOS SECTORES DE ALTO MARQUIRI PARTE BAJA, PARTE ALTA Y CCOLLANA DEL  DISTRITO DE OCORURO - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO",16
523,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA AV. LAS BUGANVILLAS TRAMO AV. CELESTINO VARGAS HASTA LA AV. JORGE BASADRE GROHMANN  DISTRITO DE POCOLLAY - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA AV. LAS BUGANVILLAS TRAMO AV. CELESTINO VARGAS HASTA LA AV. JORGE BASADRE GROHMANN  DISTRITO DE POCOLLAY - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,18
524,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y CREACION DE UNIDADES BASICAS DE SANEAMIENTO (UBSS) EN LAS LOCALIDADES TRANQUERA, SAYACC, PATAHUASI, HERPAPUQUIO, HUALLPAPACANA, INTIHUATANA, CENTRAL BAJA, CENTRAL ALTA Y QOLLPACUCHO,  DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y CREACION DE UNIDADES BASICAS DE SANEAMIENTO (UBSS) EN LAS LOCALIDADES TRANQUERA, SAYACC, PATAHUASI, HERPAPUQUIO, HUALLPAPACANA, INTIHUATANA, CENTRAL BAJA, CENTRAL ALTA Y QOLLPACUCHO,  DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO",16
525,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y CREACION DE UNIDADES BASICAS DE SANEAMIENTO (UBSS) EN LAS LOCALIDADES TRANQUERA, SAYACC, PATAHUASI, HERPAPUQUIO, HUALLPAPACANA, INTIHUATANA, CENTRAL BAJA, CENTRAL ALTA Y QOLLPACUCHO,  DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y CREACION DE UNIDADES BASICAS DE SANEAMIENTO (UBSS) EN LAS LOCALIDADES TRANQUERA, SAYACC, PATAHUASI, HERPAPUQUIO, HUALLPAPACANA, INTIHUATANA, CENTRAL BAJA, CENTRAL ALTA Y QOLLPACUCHO,  DISTRITO DE VISCHONGO - PROVINCIA DE VILCAS HUAMAN - DEPARTAMENTO DE AYACUCHO",17
526,"MEJORAMIENTO DEL ORNATO PUBLICO EN EL CENTRO POBLADO DE RECUAYHUANCA,  DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH","MEJORAMIENTO DEL ORNATO PUBLICO EN EL CENTRO POBLADO DE RECUAYHUANCA,  DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH",30
527,MEJORAMIENTO DE LA RECOLECCION Y SEGREGACION FINAL DE RESIDUOS SOLIDOS DE LA LOCALIDAD DE TARATA DEL DISTRITO DE TARATA - PROVINCIA DE TARATA - DEPARTAMENTO DE TACNA,MEJORAMIENTO DE LA RECOLECCION Y SEGREGACION FINAL DE RESIDUOS SOLIDOS DE LA LOCALIDAD DE TARATA DEL DISTRITO DE TARATA - PROVINCIA DE TARATA - DEPARTAMENTO DE TACNA,36
528,"MEJORAMIENTO DE LA CADENA PRODUCTIVA DE LOS CAMELIDOS SUDAMERICANOS, ALPACAS Y LLAMAS EN EL  DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO","MEJORAMIENTO DE LA CADENA PRODUCTIVA DE LOS CAMELIDOS SUDAMERICANOS, ALPACAS Y LLAMAS EN EL  DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO",38
529,CREACION DEL SERVICIO DE DISPOSICIÃ¿N DE EXCRETAS EN EL CASERÃO DE VISTA ALEGRE ANEXOS TALLMAY Y CRUZ PAMPA DEL  DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH,CREACION DEL SERVICIO DE DISPOSICIÃ¿N DE EXCRETAS EN EL CASERÃO DE VISTA ALEGRE ANEXOS TALLMAY Y CRUZ PAMPA DEL  DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH,17
530,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN CINCO INSTITUCIONES EDUCATIVAS UNIDOCENTES ( I.E. NÂº 38443 MX-U, I.E. NÂº38394 MX-U, I.E. NÂº38451 MX-U, I.E. NÂº 38636 MX-U, I.E. NÂº 38994-6 MX-U) ,  DISTRITO DE SANTA ROSA - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO","MEJORAMIENTO DEL SERVICIO EDUCATIVO EN CINCO INSTITUCIONES EDUCATIVAS UNIDOCENTES ( I.E. NÂº 38443 MX-U, I.E. NÂº38394 MX-U, I.E. NÂº38451 MX-U, I.E. NÂº 38636 MX-U, I.E. NÂº 38994-6 MX-U) ,  DISTRITO DE SANTA ROSA - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO",23
531,MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL CENTRO POBLADO ISLA SUANA DEL DISTRITO DE ANAPIA - PROVINCIA DE YUNGUYO - DEPARTAMENTO DE PUNO,MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL CENTRO POBLADO ISLA SUANA DEL DISTRITO DE ANAPIA - PROVINCIA DE YUNGUYO - DEPARTAMENTO DE PUNO,18
532,"RENOVACION DE BAÑO O SERVICIOS SANITARIOS; EN EL(LA) BAÑO O SERVICIOS SANITARIOS; EN LA LOCALIDAD AYAVIRI EN LA LOCALIDAD AYAVIRI, DISTRITO DE AYAVIRI, PROVINCIA YAUYOS, DEPARTAMENTO LIMA","RENOVACION DE BAÑO O SERVICIOS SANITARIOS; EN EL(LA) BAÑO O SERVICIOS SANITARIOS; EN LA LOCALIDAD AYAVIRI EN LA LOCALIDAD AYAVIRI, DISTRITO DE AYAVIRI, PROVINCIA YAUYOS, DEPARTAMENTO LIMA",30
533,"RENOVACION DE AMBIENTE PARA COMEDOR, AMBIENTE PARA COCINA Y ; EN EL(LA) IE 56348 - PICHIGUA EN LA LOCALIDAD SAN MIGUEL, DISTRITO DE PICHIGUA, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","RENOVACION DE AMBIENTE PARA COMEDOR, AMBIENTE PARA COCINA Y ; EN EL(LA) IE 56348 - PICHIGUA EN LA LOCALIDAD SAN MIGUEL, DISTRITO DE PICHIGUA, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO",23
534,CREACION DEL SISTEMA DE ELECTRIFICACIÓN CON SISTEMA CONVENCIONAL EN LA ASOCIACIÓN DE VIVIENDA LOS JARDINES DEL DISTRITO DE ALTO DE LA ALIANZA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,CREACION DEL SISTEMA DE ELECTRIFICACIÓN CON SISTEMA CONVENCIONAL EN LA ASOCIACIÓN DE VIVIENDA LOS JARDINES DEL DISTRITO DE ALTO DE LA ALIANZA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,44
535,AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LOS TRES CENTROS POBLADOS DEL  DISTRITO DE OCOBAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LOS TRES CENTROS POBLADOS DEL  DISTRITO DE OCOBAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,41
536,"REPARACION DE CAPTACIÓN SUPERFICIAL DE AGUA, LÍNEA DE CONDUCCIÓN, RED DE DISTRIBUCIÓN Y TANQUES SÉPTICOS; EN EL(LA) SISTEMA DE SANEAMIENTO EN LA LOCALIDAD OCONCHAY, DISTRITO DE ILABAYA, PROVINCIA JORGE BASADRE, DEPARTAMENTO TACNA","REPARACION DE CAPTACIÓN SUPERFICIAL DE AGUA, LÍNEA DE CONDUCCIÓN, RED DE DISTRIBUCIÓN Y TANQUES SÉPTICOS; EN EL(LA) SISTEMA DE SANEAMIENTO EN LA LOCALIDAD OCONCHAY, DISTRITO DE ILABAYA, PROVINCIA JORGE BASADRE, DEPARTAMENTO TACNA",16
537,CREACION DEL COLISEO MULTIDEPORTIVO EN LA CAPITAL DEL DISTRITO DE VIÑAC  DISTRITO DE VIÑAC - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA,CREACION DEL COLISEO MULTIDEPORTIVO EN LA CAPITAL DEL DISTRITO DE VIÑAC  DISTRITO DE VIÑAC - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA,35
538,"MEJORAMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. PEDRO PABLO ATUSPARIA EN EL CENTRO POBLADO DE VICOS,  DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH","MEJORAMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. PEDRO PABLO ATUSPARIA EN EL CENTRO POBLADO DE VICOS,  DISTRITO DE MARCARA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH",24
539,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LA HABILITACIÓN  URBANA PROMUVI VIÑANI II ETAPA  DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LA HABILITACIÓN  URBANA PROMUVI VIÑANI II ETAPA  DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,18
540,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACIÓN PRIMARIA Y SECUNDARIA EN LA I.E. Nº 473 DE LA ASOCIACIÓN  DE VIVIENDA KABUL VILLA B,  DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACIÓN PRIMARIA Y SECUNDARIA EN LA I.E. Nº 473 DE LA ASOCIACIÓN  DE VIVIENDA KABUL VILLA B,  DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA",24
541,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACIÓN PRIMARIA Y SECUNDARIA EN LA I.E. Nº 473 DE LA ASOCIACIÓN  DE VIVIENDA KABUL VILLA B,  DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACIÓN PRIMARIA Y SECUNDARIA EN LA I.E. Nº 473 DE LA ASOCIACIÓN  DE VIVIENDA KABUL VILLA B,  DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA",23
542,MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL CENTRO POBLADO DE MACHUPUENTE;  DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL CENTRO POBLADO DE MACHUPUENTE;  DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,18
543,CREACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE BARBECHO DEL DISTRITO DE SAN MIGUEL - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,CREACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE BARBECHO DEL DISTRITO DE SAN MIGUEL - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO,17
544,MEJORAMIENTO Y AMPLIACION DE LA GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS MUNICIPALES  DISTRITO DE PALCA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,MEJORAMIENTO Y AMPLIACION DE LA GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS MUNICIPALES  DISTRITO DE PALCA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,36
